day,contact_language,incoming,backlog_start_of_the_day,backlog24hrs_start_of_the_day,head_sla
2023-05-24,de,1592,774,398,0.8932160804020101
2023-05-24,en,1271,643,268,0.9173878835562549
2023-05-24,es,448,388,121,0.35044642857142855
2023-05-24,fr,688,806,549,0.8212209302325582
2023-05-24,it,246,102,42,0.8414634146341463
2023-05-25,de,1445,835,380,0.8352941176470589
2023-05-25,en,1209,627,271,0.8238213399503722
2023-05-25,es,395,581,232,0.42278481012658226
2023-05-25,fr,588,857,591,0.7959183673469388
2023-05-25,it,286,136,44,0.6888111888111889
2023-05-26,de,1357,917,425,0.789240972733972
2023-05-26,en,1023,819,285,0.841642228739003
2023-05-26,es,418,674,359,0.21291866028708134
2023-05-26,fr,587,870,624,0.6303236797274276
2023-05-26,it,247,240,69,0.757085020242915
2023-05-27,de,409,975,490,0.6992665036674817
2023-05-27,en,671,778,333,0.9225037257824144
2023-05-27,es,142,687,353,0.28169014084507044
2023-05-27,fr,274,964,663,0.6058394160583942
2023-05-27,it,121,168,73,0.8677685950413223
2023-05-28,de,364,845,654,0.7307692307692307
2023-05-28,en,535,572,346,0.9009345794392524
2023-05-28,es,107,679,562,0.6355140186915887
2023-05-28,fr,209,943,784,0.8038277511961722
2023-05-28,it,81,154,118,0.8641975308641975
2023-05-29,de,779,827,668,0.8729139922978177
2023-05-29,en,850,485,318,0.9305882352941176
2023-05-29,es,362,537,445,0.7762430939226519
2023-05-29,fr,487,905,781,0.8891170431211499
2023-05-29,it,224,142,111,0.8392857142857143
2023-05-30,de,1640,900,662,0.8329268292682926
2023-05-30,en,1276,494,297,0.896551724137931
2023-05-30,es,602,395,244,0.6578073089700996
2023-05-30,fr,713,792,640,0.7994389901823282
2023-05-30,it,311,172,81,0.8713826366559485
2023-05-31,de,1759,1313,648,0.7566799317794202
2023-05-31,en,1355,728,296,0.67380073800738
2023-05-31,es,468,516,192,0.4465811965811966
2023-05-31,fr,647,881,587,0.5486862442040186
2023-05-31,it,315,207,78,0.8031746031746032
2023-06-01,de,1477,1519,769,0.7610020311442113
2023-06-01,en,1080,1028,339,0.7
2023-06-01,es,448,616,318,0.39285714285714285
2023-06-01,fr,601,950,589,0.5291181364392679
2023-06-01,it,219,167,73,0.6529680365296804
2023-06-02,de,1314,1852,1030,0.8082191780821918
2023-06-02,en,940,1299,622,0.6946808510638298
2023-06-02,es,383,835,510,0.3838120104438642
2023-06-02,fr,529,1167,757,0.32514177693761814
2023-06-02,it,163,252,118,0.7607361963190185
2023-06-03,de,531,1350,1012,0.6892655367231638
2023-06-03,en,563,909,477,0.5506216696269982
2023-06-03,es,147,734,490,0.17687074829931973
2023-06-03,fr,356,1176,802,0.35674157303370785
2023-06-03,it,107,174,100,0.8037383177570093
2023-06-04,de,470,1343,1115,0.776595744680851
2023-06-04,en,579,902,551,0.7599309153713298
2023-06-04,es,136,656,534,0.35294117647058826
2023-06-04,fr,317,1257,1021,0.5615141955835962
2023-06-04,it,119,137,108,0.907563025210084
2023-06-05,de,1551,1321,1083,0.8368794326241135
2023-06-05,en,1206,1105,619,0.8416252072968491
2023-06-05,es,491,677,557,0.594704684317719
2023-06-05,fr,702,1221,991,0.5612535612535613
2023-06-05,it,323,160,106,0.8978328173374613
2023-06-06,de,1566,1664,951,0.8275862068965517
2023-06-06,en,1275,960,393,0.8494117647058823
2023-06-06,es,496,685,340,0.6048387096774194
2023-06-06,fr,685,1278,815,0.5678832116788322
2023-06-06,it,288,165,78,0.8784722222222222
2023-06-07,de,1509,1804,1029,0.8369781312127237
2023-06-07,en,1226,874,401,0.7226753670473083
2023-06-07,es,478,684,361,0.4330543933054393
2023-06-07,fr,692,1327,899,0.5794797687861272
2023-06-07,it,232,195,91,0.9224137931034483
2023-06-08,de,1273,1405,912,0.8868813825608798
2023-06-08,en,1099,1098,428,0.7998180163785259
2023-06-08,es,402,728,382,0.5920398009950248
2023-06-08,fr,610,1391,935,0.6852459016393443
2023-06-08,it,234,169,98,0.8717948717948718
2023-06-09,de,1337,1398,1015,0.8444278234854151
2023-06-09,en,910,1105,517,0.8901098901098901
2023-06-09,es,402,654,360,0.3407960199004975
2023-06-09,fr,588,1158,822,0.5816326530612245
2023-06-09,it,194,175,89,0.8402061855670103
2023-06-10,de,441,1383,1015,0.5986394557823129
2023-06-10,en,376,630,400,0.901595744680851
2023-06-10,es,165,663,374,0.4484848484848485
2023-06-10,fr,246,1127,780,0.45934959349593496
2023-06-10,it,115,151,96,0.782608695652174
2023-06-11,de,507,1358,1112,0.883629191321499
2023-06-11,en,400,637,418,0.95
2023-06-11,es,168,634,493,0.7202380952380952
2023-06-11,fr,210,1049,837,0.8142857142857143
2023-06-11,it,75,149,99,0.9466666666666667
2023-06-12,de,1793,938,735,0.8047964305633017
2023-06-12,en,1170,455,336,0.9102564102564102
2023-06-12,es,428,488,363,0.8107476635514018
2023-06-12,fr,719,889,756,0.8692628650904033
2023-06-12,it,258,141,117,0.9302325581395349
2023-06-13,de,1663,1380,465,0.8376428141912207
2023-06-13,en,1152,753,253,0.9392361111111112
2023-06-13,es,549,432,211,0.8069216757741348
2023-06-13,fr,760,837,511,0.9263157894736842
2023-06-13,it,253,148,71,0.9090909090909091
2023-06-14,de,1650,1161,493,0.8212121212121212
2023-06-14,en,1334,665,255,0.9362818590704648
2023-06-14,es,454,435,192,0.6277533039647577
2023-06-14,fr,693,662,420,0.9163059163059163
2023-06-14,it,286,157,76,0.9020979020979021
2023-06-15,de,1623,1139,486,0.860135551447936
2023-06-15,en,1403,803,270,0.8959372772630079
2023-06-15,es,413,493,222,0.6271186440677966
2023-06-15,fr,593,613,395,0.8802698145025295
2023-06-15,it,288,179,80,0.8576388888888888
2023-06-16,de,1342,1050,549,0.7317436661698957
2023-06-16,en,1100,796,236,0.7909090909090909
2023-06-16,es,346,521,253,0.4682080924855491
2023-06-16,fr,542,543,362,0.7619926199261993
2023-06-16,it,259,206,87,0.7606177606177607
2023-06-17,de,553,999,501,0.7160940325497287
2023-06-17,en,549,640,253,0.8269581056466302
2023-06-17,es,174,530,286,0.5862068965517241
2023-06-17,fr,277,588,374,0.7978339350180506
2023-06-17,it,116,222,107,0.8362068965517241
2023-06-18,de,484,981,742,0.9214876033057852
2023-06-18,en,570,706,429,0.9385964912280702
2023-06-18,es,158,495,358,0.8291139240506329
2023-06-18,fr,223,566,430,0.8968609865470852
2023-06-18,it,77,163,132,0.987012987012987
2023-06-19,de,1867,927,708,0.9394750937332619
2023-06-19,en,1133,677,364,0.9461606354810238
2023-06-19,es,478,386,291,0.7615062761506276
2023-06-19,fr,701,476,397,0.927246790299572
2023-06-19,it,310,165,143,0.967741935483871
2023-06-20,de,1696,943,459,0.9451650943396226
2023-06-20,en,1143,631,214,0.9536307961504812
2023-06-20,es,370,378,175,0.6621621621621622
2023-06-20,fr,704,540,351,0.9332386363636364
2023-06-20,it,277,176,84,0.9675090252707581
2023-06-21,de,1619,765,428,0.9573810994441013
2023-06-21,en,1121,530,199,0.9527207850133809
2023-06-21,es,419,426,220,0.5584725536992841
2023-06-21,fr,593,530,365,0.9072512647554806
2023-06-21,it,255,161,85,0.9450980392156862
2023-06-22,de,1479,793,482,0.8958755916159568
2023-06-22,en,1105,493,203,0.930316742081448
2023-06-22,es,324,556,272,0.6388888888888888
2023-06-22,fr,565,561,383,0.8955752212389381
2023-06-22,it,251,173,87,0.952191235059761
2023-06-23,de,1377,848,456,0.8293391430646333
2023-06-23,en,940,561,213,0.9053191489361702
2023-06-23,es,266,520,294,0.48120300751879697
2023-06-23,fr,522,563,400,0.6360153256704981
2023-06-23,it,230,151,88,0.7695652173913043
2023-06-24,de,494,851,407,0.7793522267206477
2023-06-24,en,383,436,206,0.9451697127937336
2023-06-24,es,157,436,263,0.36942675159235666
2023-06-24,fr,278,677,419,0.7661870503597122
2023-06-24,it,122,159,92,0.7622950819672131
2023-06-25,de,525,646,455,0.9238095238095239
2023-06-25,en,362,302,220,0.9668508287292817
2023-06-25,es,127,468,344,0.7952755905511811
2023-06-25,fr,211,686,558,0.7677725118483413
2023-06-25,it,91,172,120,0.8681318681318682
2023-06-26,de,1605,727,516,0.8822429906542056
2023-06-26,en,1097,332,214,0.9617137648131268
2023-06-26,es,337,467,371,0.8694362017804155
2023-06-26,fr,601,668,544,0.8668885191347754
2023-06-26,it,234,124,87,0.8888888888888888
2023-06-27,de,1568,888,379,0.9177295918367347
2023-06-27,en,1268,427,161,0.9542586750788643
2023-06-27,es,470,317,193,0.9234042553191489
2023-06-27,fr,590,638,437,0.9033898305084745
2023-06-27,it,288,108,49,0.8854166666666666
2023-06-28,de,1647,899,482,0.8463873709775349
2023-06-28,en,1152,551,170,0.9609375
2023-06-28,es,435,290,167,0.9149425287356322
2023-06-28,fr,608,620,427,0.8930921052631579
2023-06-28,it,249,181,65,0.8755020080321285
2023-06-29,de,1692,1055,512,0.83451536643026
2023-06-29,en,1138,535,203,0.9499121265377856
2023-06-29,es,542,340,164,0.8265682656826568
2023-06-29,fr,544,622,396,0.7775735294117647
2023-06-29,it,235,157,66,0.8978723404255319
2023-06-30,de,1518,1232,688,0.6014492753623188
2023-06-30,en,1063,520,219,0.8334901222953904
2023-06-30,es,421,432,170,0.6508313539192399
2023-06-30,fr,488,580,370,0.6086065573770492
2023-06-30,it,200,147,68,0.925
2023-07-01,de,490,1579,859,0.5489795918367347
2023-07-01,en,548,584,249,0.781021897810219
2023-07-01,es,209,442,215,0.6172248803827751
2023-07-01,fr,324,660,399,0.7129629629629629
2023-07-01,it,107,121,73,0.9532710280373832
2023-07-02,de,573,1616,1220,0.7469458987783595
2023-07-02,en,454,622,347,0.8964757709251101
2023-07-02,es,161,427,321,0.577639751552795
2023-07-02,fr,266,711,535,0.8045112781954887
2023-07-02,it,92,99,77,0.9130434782608695
2023-07-03,de,1822,1296,903,0.8057080131723381
2023-07-03,en,1257,573,323,0.9069212410501193
2023-07-03,es,511,469,333,0.6868884540117417
2023-07-03,fr,682,666,518,0.9032258064516129
2023-07-03,it,249,81,48,0.8795180722891566
2023-07-04,de,1753,1390,557,0.829435253850542
2023-07-04,en,1224,713,246,0.9076797385620915
2023-07-04,es,516,547,252,0.7306201550387597
2023-07-04,fr,772,647,441,0.8238341968911918
2023-07-04,it,243,135,36,0.9176954732510288
2023-07-05,de,1897,1430,708,0.8550342646283605
2023-07-05,en,1188,654,308,0.8375420875420876
2023-07-05,es,496,579,301,0.6754032258064516
2023-07-05,fr,810,781,438,0.6641975308641975
2023-07-05,it,247,81,33,0.9149797570850202
2023-07-06,de,1687,1536,798,0.8429164196799052
2023-07-06,en,1137,921,370,0.8759894459102903
2023-07-06,es,491,567,279,0.6843177189409368
2023-07-06,fr,658,929,490,0.46504559270516715
2023-07-06,it,265,113,42,0.7886792452830189
2023-07-07,de,1463,1617,918,0.6985645933014354
2023-07-07,en,1015,878,413,0.7724137931034483
2023-07-07,es,469,567,293,0.6801705756929638
2023-07-07,fr,575,1067,623,0.3565217391304348
2023-07-07,it,235,159,40,0.8212765957446808
2023-07-08,de,548,1677,1043,0.6441605839416058
2023-07-08,en,487,788,417,0.6981519507186859
2023-07-08,es,182,522,280,0.7692307692307693
2023-07-08,fr,307,1257,843,0.3355048859934853
2023-07-08,it,114,124,61,0.8596491228070176
2023-07-09,de,485,1500,1190,0.8020618556701031
2023-07-09,en,434,833,552,0.8502304147465438
2023-07-09,es,163,451,331,0.8895705521472392
2023-07-09,fr,250,1197,973,0.596
2023-07-09,it,94,114,80,0.9787234042553191
2023-07-10,de,1723,1428,1123,0.8757980266976204
2023-07-10,en,1306,840,527,0.9173047473200613
2023-07-10,es,593,307,216,0.8448566610455311
2023-07-10,fr,674,1119,928,0.7937685459940653
2023-07-10,it,253,70,45,0.9525691699604744
2023-07-11,de,1560,1329,686,0.892948717948718
2023-07-11,en,1205,878,352,0.9236514522821577
2023-07-11,es,603,399,176,0.824212271973466
2023-07-11,fr,666,954,645,0.7177177177177178
2023-07-11,it,268,100,33,0.9589552238805971
2023-07-12,de,1617,1151,603,0.8688930117501547
2023-07-12,en,1199,729,333,0.908256880733945
2023-07-12,es,652,474,197,0.7898773006134969
2023-07-12,fr,655,992,632,0.7267175572519083
2023-07-12,it,251,104,27,0.9083665338645418
2023-07-13,de,1587,1087,545,0.8292375551354757
2023-07-13,en,1164,805,323,0.8376288659793815
2023-07-13,es,583,521,208,0.869639794168096
2023-07-13,fr,644,978,610,0.7422360248447205
2023-07-13,it,237,104,24,0.9662447257383966
2023-07-14,de,1379,1106,547,0.7548948513415519
2023-07-14,en,886,810,348,0.6613995485327314
2023-07-14,es,483,418,226,0.6521739130434783
2023-07-14,fr,409,757,433,0.5476772616136919
2023-07-14,it,255,87,28,0.788235294117647
2023-07-15,de,468,1118,621,0.5961538461538461
2023-07-15,en,460,888,428,0.6521739130434783
2023-07-15,es,183,435,222,0.639344262295082
2023-07-15,fr,323,666,432,0.4953560371517028
2023-07-15,it,114,94,27,0.5701754385964912
2023-07-16,de,417,1035,786,0.7218225419664268
2023-07-16,en,366,912,631,0.7759562841530054
2023-07-16,es,183,459,368,0.8306010928961749
2023-07-16,fr,216,760,543,0.6481481481481481
2023-07-16,it,67,132,78,0.7761194029850746
2023-07-17,de,1559,1076,845,0.6882617062219372
2023-07-17,en,1188,889,691,0.75
2023-07-17,es,573,485,414,0.6788830715532286
2023-07-17,fr,600,771,620,0.6916666666666667
2023-07-17,it,249,143,120,0.8152610441767069
2023-07-18,de,1506,1635,764,0.8386454183266933
2023-07-18,en,1207,1269,545,0.8500414250207126
2023-07-18,es,542,616,285,0.7656826568265682
2023-07-18,fr,693,813,449,0.7821067821067821
2023-07-18,it,277,179,48,0.8989169675090253
2023-07-19,de,1520,1553,882,0.8269736842105263
2023-07-19,en,1210,1061,518,0.8545454545454545
2023-07-19,es,566,536,296,0.8074204946996466
2023-07-19,fr,729,773,414,0.7119341563786008
2023-07-19,it,262,113,41,0.9656488549618321
2023-07-20,de,1470,1478,768,0.882312925170068
2023-07-20,en,1145,1044,529,0.840174672489083
2023-07-20,es,523,529,261,0.751434034416826
2023-07-20,fr,631,770,406,0.5927099841521395
2023-07-20,it,227,104,38,0.9559471365638766
2023-07-21,de,1287,1376,840,0.728049728049728
2023-07-21,en,968,978,541,0.5526859504132231
2023-07-21,es,559,488,235,0.7674418604651163
2023-07-21,fr,514,913,499,0.4066147859922179
2023-07-21,it,225,101,30,0.8977777777777778
2023-07-22,de,375,1295,815,0.5573333333333333
2023-07-22,en,473,1171,631,0.18604651162790697
2023-07-22,es,163,457,240,0.4785276073619632
2023-07-22,fr,317,927,583,0.25236593059936907
2023-07-22,it,135,75,34,0.6296296296296297
2023-07-23,de,439,1224,963,0.8405466970387244
2023-07-23,en,416,1355,946,0.6802884615384616
2023-07-23,es,150,429,328,0.8066666666666666
2023-07-23,fr,256,1009,765,0.35546875
2023-07-23,it,82,101,47,0.8170731707317073
2023-07-24,de,1581,1111,865,0.7387729285262492
2023-07-24,en,1252,1336,1000,0.7819488817891374
2023-07-24,es,646,451,374,0.7089783281733746
2023-07-24,fr,602,1058,839,0.579734219269103
2023-07-24,it,240,139,84,0.7666666666666667
2023-07-25,de,1447,1586,648,0.7332411886662059
2023-07-25,en,1265,1478,739,0.7841897233201581
2023-07-25,es,564,606,248,0.7056737588652482
2023-07-25,fr,617,1078,625,0.6774716369529984
2023-07-25,it,273,198,50,0.6410256410256411
2023-07-26,de,1622,1660,852,0.7743526510480888
2023-07-26,en,1218,1444,785,0.8481116584564861
2023-07-26,es,529,628,323,0.6200378071833649
2023-07-26,fr,611,982,628,0.6448445171849427
2023-07-26,it,211,263,81,0.7298578199052133
2023-07-27,de,1514,1714,875,0.8190224570673712
2023-07-27,en,1258,1360,786,0.7782193958664547
2023-07-27,es,517,665,345,0.6305609284332688
2023-07-27,fr,581,940,535,0.6196213425129088
2023-07-27,it,263,225,107,0.779467680608365
2023-07-28,de,1487,1635,966,0.7303295225285811
2023-07-28,en,1044,1318,725,0.6120689655172413
2023-07-28,es,420,705,386,0.6
2023-07-28,fr,607,803,452,0.4744645799011532
2023-07-28,it,218,194,76,0.6834862385321101
2023-07-29,de,511,1622,1056,0.5616438356164384
2023-07-29,en,465,1332,728,0.47956989247311826
2023-07-29,es,185,605,367,0.42162162162162165
2023-07-29,fr,332,878,471,0.3192771084337349
2023-07-29,it,107,184,79,0.7102803738317757
2023-07-30,de,460,1641,1303,0.6760869565217391
2023-07-30,en,401,1281,904,0.7057356608478803
2023-07-30,es,158,563,412,0.759493670886076
2023-07-30,fr,239,926,663,0.6861924686192469
2023-07-30,it,86,147,93,0.8953488372093024
2023-07-31,de,1741,1583,1290,0.6995979322228604
2023-07-31,en,1396,1141,865,0.7707736389684814
2023-07-31,es,472,539,430,0.6334745762711864
2023-07-31,fr,655,770,599,0.6427480916030535
2023-07-31,it,261,121,90,0.7777777777777778
2023-08-01,de,1660,2338,1189,0.6198795180722891
2023-08-01,en,1379,1378,577,0.6765772298767223
2023-08-01,es,613,551,277,0.5008156606851549
2023-08-01,fr,656,853,392,0.6448170731707317
2023-08-01,it,268,177,59,0.746268656716418
2023-08-02,de,1728,2579,1417,0.6649305555555556
2023-08-02,en,1229,1554,649,0.7005695687550855
2023-08-02,es,580,775,347,0.6051724137931035
2023-08-02,fr,669,864,420,0.5440956651718983
2023-08-02,it,224,234,70,0.7142857142857143
2023-08-03,de,1578,2454,1429,0.6596958174904943
2023-08-03,en,1305,1438,722,0.7379310344827587
2023-08-03,es,572,813,424,0.5541958041958042
2023-08-03,fr,673,898,418,0.399702823179792
2023-08-03,it,223,206,85,0.5246636771300448
2023-08-04,de,1450,2373,1474,0.5062068965517241
2023-08-04,en,1072,1499,728,0.5447761194029851
2023-08-04,es,458,778,420,0.4017467248908297
2023-08-04,fr,632,1039,525,0.2563291139240506
2023-08-04,it,228,241,96,0.2631578947368421
2023-08-05,de,455,2273,1395,0.3824175824175824
2023-08-05,en,435,1458,747,0.49885057471264366
2023-08-05,es,162,764,452,0.2222222222222222
2023-08-05,fr,353,1220,746,0.2237960339943343
2023-08-05,it,108,339,165,0.35185185185185186
2023-08-06,de,494,1996,1610,0.7246963562753036
2023-08-06,en,475,1257,937,0.8968421052631579
2023-08-06,es,162,742,611,0.5123456790123457
2023-08-06,fr,239,1398,1115,0.4560669456066946
2023-08-06,it,75,277,194,0.8
2023-08-07,de,1706,1920,1586,0.8130128956623681
2023-08-07,en,1259,1013,751,0.9269261318506752
2023-08-07,es,517,693,571,0.6982591876208898
2023-08-07,fr,767,1337,1136,0.6205997392438071
2023-08-07,it,215,125,86,0.6744186046511628
2023-08-08,de,1567,2118,1337,0.8532227185705169
2023-08-08,en,1325,1074,579,0.930566037735849
2023-08-08,es,566,661,365,0.6872791519434629
2023-08-08,fr,671,1225,717,0.5961251862891207
2023-08-08,it,222,196,68,0.8243243243243243
2023-08-09,de,1572,1968,1430,0.8594147582697201
2023-08-09,en,1202,1035,583,0.9409317803660566
2023-08-09,es,535,635,347,0.5495327102803739
2023-08-09,fr,703,1189,711,0.6173541963015647
2023-08-09,it,230,154,57,0.8782608695652174
2023-08-10,de,1565,1852,1327,0.8210862619808307
2023-08-10,en,1059,955,590,0.890462700661001
2023-08-10,es,495,775,426,0.494949494949495
2023-08-10,fr,653,1159,699,0.5880551301684533
2023-08-10,it,202,115,57,0.9108910891089109
2023-08-11,de,1207,1545,1005,0.7373653686826843
2023-08-11,en,1005,899,472,0.7731343283582089
2023-08-11,es,439,808,505,0.4191343963553531
2023-08-11,fr,556,1164,735,0.26258992805755393
2023-08-11,it,202,130,60,0.7821782178217822
2023-08-12,de,442,1325,864,0.5475113122171946
2023-08-12,en,489,767,383,0.6441717791411042
2023-08-12,es,168,943,643,0.19047619047619047
2023-08-12,fr,336,1196,775,0.2113095238095238
2023-08-12,it,108,125,48,0.6574074074074074
2023-08-13,de,430,1163,920,0.8046511627906977
2023-08-13,en,403,807,539,0.9305210918114144
2023-08-13,es,120,904,767,0.5666666666666667
2023-08-13,fr,227,1248,975,0.6343612334801763
2023-08-13,it,47,117,70,0.8297872340425532
2023-08-14,de,1579,993,798,0.8752374920835972
2023-08-14,en,1159,745,604,0.9603106125970664
2023-08-14,es,492,870,762,0.7012195121951219
2023-08-14,fr,823,1179,999,0.7849331713244229
2023-08-14,it,190,116,101,0.9473684210526315
2023-08-15,de,1536,1114,475,0.9114583333333334
2023-08-15,en,1076,583,269,0.9646840148698885
2023-08-15,es,391,752,465,0.7237851662404092
2023-08-15,fr,631,870,453,0.8256735340729001
2023-08-15,it,144,81,33,0.9236111111111112
2023-08-16,de,1646,873,395,0.9465370595382746
2023-08-16,en,1221,458,213,0.9778869778869779
2023-08-16,es,459,627,415,0.690631808278867
2023-08-16,fr,702,671,413,0.8105413105413105
2023-08-16,it,231,78,34,0.8484848484848485
2023-08-17,de,1485,838,316,0.9212121212121213
2023-08-17,en,1151,460,182,0.9739357080799305
2023-08-17,es,530,624,397,0.7150943396226415
2023-08-17,fr,748,770,398,0.8890374331550802
2023-08-17,it,178,124,30,0.8595505617977528
2023-08-18,de,1312,709,299,0.8803353658536586
2023-08-18,en,996,468,176,0.8945783132530121
2023-08-18,es,357,702,440,0.41456582633053224
2023-08-18,fr,723,648,330,0.8118948824343015
2023-08-18,it,165,132,48,0.896969696969697
2023-08-19,de,564,584,297,0.6826241134751773
2023-08-19,en,492,407,174,0.9471544715447154
2023-08-19,es,191,671,422,0.387434554973822
2023-08-19,fr,364,504,282,0.7554945054945055
2023-08-19,it,99,77,44,0.9090909090909091
2023-08-20,de,485,630,369,0.9505154639175257
